s_cpu,s_mem,s_node_frag,s_active,s_lbf_c,s_lbf_m,b_cpu_avg,b_mem_avg,w_pod,w_cpu,w_mem,w_pow,r_pow,r_node_frag,r_paper_frag,r_unsched,r_active,r_lbf_c,r_lbf_m
0.7863,0.87,0.1631,30,0.2919,0.1643,1.0466,5.0041,0.0511,0.0323,0.03,0.8866,8412.39,0.163107,0.021056,0.1291,30,0.2919,0.1643
0.7863,0.87,0.1631,30,0.2919,0.1643,1.0654,4.8955,0.0432,0.785,0.0855,0.0863,8412.39,0.163107,0.032893,0.2017,30,0.2919,0.1643
0.0,0.0,1.0,0,0,0,0.9682,5.0675,0.2959,0.2206,0.1355,0.3481,2299.79,0.652936,0.0,0.0,21,0.9922,0.8828
0.3157,0.3562,0.6529,21,0.9922,0.8828,1.0052,4.989,0.5161,0.0827,0.1406,0.2606,6818.42,0.546075,0.0,0.0,30,0.7512,0.6717
0.4041,0.467,0.5461,30,0.7512,0.6717,1.026,5.0892,0.2994,0.2909,0.0761,0.3336,7066.26,0.415142,0.0,0.0,30,0.6753,0.6188
0.5302,0.6036,0.4151,30,0.6753,0.6188,1.0108,5.0351,0.1859,0.3411,0.2778,0.1952,7458.88,0.363111,0.0,0.0,30,0.5628,0.5192
0.5777,0.6581,0.3631,30,0.5628,0.5192,1.0386,4.9897,0.1684,0.3273,0.1572,0.3471,7658.25,0.324971,0.0,0.0,30,0.4969,0.4445
0.6258,0.6971,0.325,30,0.4969,0.4445,1.0622,5.0318,0.2475,0.271,0.2869,0.1945,7947.47,0.283293,0.0,0.0,30,0.4258,0.3632
0.6685,0.7389,0.2833,30,0.4258,0.3632,1.0032,4.9843,0.1415,0.2981,0.215,0.3454,8018.34,0.244915,0.0,0.0,30,0.4029,0.3157
0.7127,0.7773,0.2449,30,0.4029,0.3157,1.0364,4.9921,0.0458,0.8697,0.0721,0.0125,8154.02,0.206679,0.0,0.0,30,0.3626,0.2616
0.751,0.8158,0.2067,30,0.3626,0.2616,1.0018,4.9533,0.3603,0.2049,0.3434,0.0914,8382.63,0.165471,0.0,0.0,30,0.2916,0.1755
0.7816,0.8603,0.1655,30,0.2916,0.1755,0.9958,5.0603,0.3637,0.321,0.0768,0.2385,8426.77,0.143675,0.005172,0.036,30,0.2739,0.1526
0.8038,0.8837,0.1437,30,0.2739,0.1526,0.9922,5.0319,0.4965,0.1666,0.2359,0.101,8426.77,0.143675,0.017763,0.1236,30,0.2739,0.1526
0.8038,0.8837,0.1437,30,0.2739,0.1526,1.0266,5.0332,0.2417,0.2754,0.2419,0.241,8426.77,0.143675,0.028256,0.1967,30,0.2739,0.1526
0.0,0.0,1.0,0,0,0,1.0516,4.9948,0.3452,0.0868,0.4867,0.0813,6368.03,0.683046,0.0,0.0,30,1.0268,0.942
0.3044,0.3282,0.683,30,1.0268,0.942,1.006,5.0894,0.1965,0.4453,0.1495,0.2087,6529.91,0.511354,0.0,0.0,30,0.8436,0.7471
0.4712,0.5034,0.5114,30,0.8436,0.7471,0.9264,5.004,0.8348,0.0304,0.0903,0.0445,7145.25,0.438079,0.0,0.0,30,0.6897,0.5792
0.5265,0.5797,0.4381,30,0.6897,0.5792,0.9706,4.9639,0.2742,0.3314,0.2649,0.1295,7573.06,0.382283,0.0,0.0,30,0.5638,0.4773
0.5753,0.6418,0.3823,30,0.5638,0.4773,0.9314,4.8119,0.3215,0.3351,0.2951,0.0483,7821.51,0.339358,0.0,0.0,30,0.4828,0.4006
0.6153,0.6865,0.3394,30,0.4828,0.4006,1.0078,4.9764,0.2341,0.3238,0.338,0.1041,7910.93,0.297745,0.0,0.0,30,0.4546,0.3606
0.6605,0.7282,0.2977,30,0.4546,0.3606,0.9578,4.9608,0.227,0.0571,0.2931,0.4229,8031.77,0.261467,0.0,0.0,30,0.4107,0.2944
0.7031,0.7645,0.2615,30,0.4107,0.2944,0.8816,4.994,0.1693,0.2313,0.2991,0.3003,8116.09,0.223029,0.0,0.0,30,0.3874,0.2555
0.7379,0.804,0.223,30,0.3874,0.2555,1.039,4.956,0.3204,0.2422,0.295,0.1424,8335.32,0.183612,0.0,0.0,30,0.3192,0.182
0.7701,0.8471,0.1836,30,0.3192,0.182,1.0474,4.9626,0.3254,0.1328,0.2906,0.2511,8405.78,0.160454,0.004814,0.03,30,0.293,0.1386
0.7953,0.8708,0.1605,30,0.293,0.1386,0.9778,4.9351,0.4035,0.0728,0.1751,0.3486,8405.78,0.160454,0.018963,0.1182,30,0.293,0.1386
0.7953,0.8708,0.1605,30,0.293,0.1386,0.948,5.08,0.3585,0.2264,0.2663,0.1489,8405.78,0.160454,0.030754,0.1917,30,0.293,0.1386
0.0,0.0,1.0,0,0,0,1.0238,4.9637,0.1974,0.5862,0.1125,0.104,4192.04,0.662778,0.0,0.0,26,1.07,0.9733
0.337,0.3446,0.6628,26,1.07,0.9733,0.967,4.9863,0.2577,0.1872,0.0537,0.5015,4453.38,0.50245,0.0,0.0,26,0.7866,0.7265
0.4747,0.5137,0.5025,26,0.7866,0.7265,0.9992,5.0684,0.187,0.1689,0.3876,0.2565,7079.02,0.430342,0.0,0.0,30,0.6516,0.6177
0.5385,0.5914,0.4303,30,0.6516,0.6177,1.0662,5.0604,0.1056,0.3916,0.3587,0.1441,7302.66,0.366238,0.0,0.0,30,0.5781,0.5282
0.595,0.6568,0.3662,30,0.5781,0.5282,1.034,5.0463,0.0287,0.0315,0.916,0.0238,7448.6,0.32588,0.0,0.0,30,0.5297,0.468
0.6406,0.6971,0.3259,30,0.5297,0.468,1.0042,5.1154,0.162,0.0817,0.4045,0.3518,7751.87,0.287629,0.0,0.0,30,0.4522,0.3831
0.6835,0.7354,0.2876,30,0.4522,0.3831,1.0116,5.0299,0.3218,0.0642,0.503,0.111,8106.92,0.245997,0.0,0.0,30,0.3703,0.2932
0.7149,0.7805,0.246,30,0.3703,0.2932,1.0502,5.0865,0.3025,0.1279,0.1664,0.4031,8281.74,0.208924,0.0,0.0,30,0.3143,0.2047
0.7595,0.8176,0.2089,30,0.3143,0.2047,0.9738,5.1709,0.4264,0.1883,0.2264,0.1589,8388.07,0.170014,0.0,0.0,30,0.2713,0.1489
0.7925,0.859,0.17,30,0.2713,0.1489,1.0028,4.9476,0.4507,0.1101,0.0675,0.3717,8416.61,0.155706,0.009031,0.058,30,0.2579,0.1328
0.8063,0.8735,0.1557,30,0.2579,0.1328,1.0032,5.1364,0.1166,0.1546,0.2962,0.4326,8416.61,0.155706,0.022365,0.1436,30,0.2579,0.1328
0.8063,0.8735,0.1557,30,0.2579,0.1328,1.023,4.9538,0.0158,0.8652,0.0213,0.0977,8416.61,0.155706,0.033477,0.215,30,0.2579,0.1328
0.0,0.0,1.0,0,0,0,1.0618,5.011,0.5012,0.2081,0.0927,0.198,6398.61,0.686276,0.0,0.0,30,1.0472,0.9273
0.2997,0.3227,0.6863,30,1.0472,0.9273,1.001,4.8507,0.0626,0.392,0.0592,0.4862,6557.85,0.526024,0.0,0.0,30,0.8539,0.7585
0.4618,0.4903,0.526,30,0.8539,0.7585,1.017,5.038,0.3185,0.2604,0.2439,0.1772,7125.2,0.442851,0.0,0.0,30,0.6701,0.6025
0.5285,0.58,0.4429,30,0.6701,0.6025,0.9286,4.994,0.1636,0.069,0.5175,0.25,7434.45,0.394564,0.0,0.0,30,0.5736,0.5143
0.5713,0.6311,0.3946,30,0.5736,0.5143,1.031,4.7655,0.03,0.0482,0.0802,0.8415,7639.94,0.359052,0.0,0.0,30,0.5009,0.4402
0.6194,0.6665,0.3591,30,0.5009,0.4402,1.0222,5.0454,0.0849,0.0156,0.8633,0.0363,7714.11,0.317424,0.0,0.0,30,0.4795,0.4103
0.6652,0.708,0.3174,30,0.4795,0.4103,0.98,5.0642,0.1563,0.3768,0.2224,0.2445,7929.25,0.279089,0.0,0.0,30,0.434,0.333
0.7047,0.7466,0.2791,30,0.434,0.333,0.9624,4.9594,0.1555,0.2599,0.322,0.2626,8141.6,0.235676,0.0,0.0,30,0.3774,0.2643
0.7388,0.7915,0.2357,30,0.3774,0.2643,1.0566,5.0707,0.2102,0.3653,0.2304,0.1941,8325.91,0.199879,0.0,0.0,30,0.3208,0.1986
0.7737,0.8298,0.1999,30,0.3208,0.1986,0.941,5.068,0.0921,0.2433,0.3301,0.3344,8415.64,0.178432,0.007851,0.044,30,0.2898,0.1652
0.7903,0.8536,0.1784,30,0.2898,0.1652,0.9756,4.9936,0.0752,0.0145,0.0746,0.8357,8415.64,0.178432,0.023358,0.1309,30,0.2898,0.1652
0.7903,0.8536,0.1784,30,0.2898,0.1652,1.0042,4.9759,0.2114,0.1595,0.2947,0.3344,8415.64,0.178432,0.036281,0.2033,30,0.2898,0.1652
0.0,0.0,1.0,0,0,0,1.0272,5.0152,0.1379,0.474,0.1329,0.2551,1686.6,0.63059,0.0,0.0,19,1.0899,0.9989
0.3704,0.3782,0.6306,19,1.0899,0.9989,0.9838,5.033,0.0906,0.0362,0.0298,0.8434,2108.66,0.464474,0.0,0.0,20,0.8076,0.7301
0.5033,0.5533,0.4645,20,0.8076,0.7301,1.0068,4.9452,0.037,0.9006,0.0371,0.0253,3478.93,0.414965,0.0,0.0,23,0.7079,0.6509
0.5628,0.6081,0.415,23,0.7079,0.6509,0.9564,5.1228,0.1444,0.4119,0.2628,0.1809,7306.03,0.369054,0.0,0.0,30,0.5836,0.5199
0.6033,0.6544,0.3691,30,0.5836,0.5199,0.9868,4.8504,0.0229,0.0455,0.0566,0.875,7570.0,0.326228,0.0,0.0,30,0.493,0.4428
0.6476,0.6984,0.3262,30,0.493,0.4428,0.9772,4.9342,0.1096,0.2675,0.4379,0.185,7653.35,0.285519,0.0,0.0,30,0.4632,0.4025
0.6913,0.739,0.2855,30,0.4632,0.4025,1.1166,5.0865,0.332,0.2137,0.2909,0.1634,8155.7,0.243619,0.0,0.0,30,0.3537,0.2763
0.7283,0.7816,0.2436,30,0.3537,0.2763,1.0488,4.9327,0.0161,0.8183,0.1065,0.0591,8232.74,0.205401,0.0,0.0,30,0.323,0.2352
0.7705,0.8199,0.2054,30,0.323,0.2352,1.0106,5.049,0.2849,0.2887,0.2793,0.1472,8360.2,0.16824,0.0,0.0,30,0.2742,0.1728
0.8048,0.8597,0.1682,30,0.2742,0.1728,1.0038,4.9061,0.9299,0.0157,0.0338,0.0205,8433.59,0.143255,0.004584,0.032,30,0.2451,0.1378
0.8269,0.8866,0.1433,30,0.2451,0.1378,1.0052,5.0546,0.2318,0.0577,0.3457,0.3648,8433.59,0.143255,0.017191,0.12,30,0.2451,0.1378
0.8269,0.8866,0.1433,30,0.2451,0.1378,0.9888,5.0081,0.023,0.0693,0.8091,0.0987,8433.59,0.143255,0.027696,0.1933,30,0.2451,0.1378
0.0,0.0,1.0,0,0,0,1.063,4.9865,0.2504,0.0744,0.4344,0.2408,1961.33,0.627326,0.0,0.0,20,0.9585,0.9339
0.3542,0.3872,0.6273,20,0.9585,0.9339,1.0068,4.9973,0.0319,0.0617,0.0893,0.8171,2115.48,0.471056,0.0,0.0,20,0.7967,0.7337
0.503,0.5522,0.4711,20,0.7967,0.7337,0.9698,5.0529,0.7619,0.0721,0.0782,0.0879,7137.92,0.429092,0.0,0.0,30,0.6505,0.5854
0.5422,0.5945,0.4291,30,0.6505,0.5854,1.0254,4.9349,0.2943,0.1585,0.2806,0.2666,7588.61,0.379727,0.0,0.0,30,0.5234,0.4786
0.5921,0.6472,0.3797,30,0.5234,0.4786,1.0558,5.0951,0.3081,0.1872,0.3459,0.1589,7893.47,0.333099,0.0,0.0,30,0.4312,0.395
0.6354,0.6957,0.3331,30,0.4312,0.395,1.0158,4.92,0.3235,0.2503,0.2972,0.1291,8034.08,0.293413,0.0,0.0,30,0.376,0.3331
0.6806,0.7353,0.2934,30,0.376,0.3331,1.0034,5.1421,0.1839,0.2647,0.3665,0.1849,8094.23,0.255096,0.0,0.0,30,0.3659,0.2875
0.7261,0.7737,0.2551,30,0.3659,0.2875,1.0162,4.8812,0.1692,0.2025,0.5437,0.0845,8222.46,0.216295,0.0,0.0,30,0.3205,0.2401
0.7622,0.8152,0.2163,30,0.3205,0.2401,0.9558,5.0198,0.0552,0.8422,0.092,0.0106,8326.05,0.180732,0.0,0.0,30,0.2817,0.1915
0.7954,0.8514,0.1807,30,0.2817,0.1915,1.0028,4.9655,0.108,0.3168,0.2291,0.3462,8428.27,0.158913,0.006674,0.042,30,0.2428,0.1449
0.8121,0.8759,0.1589,30,0.2428,0.1449,0.9834,4.9904,0.0659,0.7927,0.0912,0.0502,8428.27,0.158913,0.020514,0.1291,30,0.2428,0.1449
0.8121,0.8759,0.1589,30,0.2428,0.1449,1.0336,4.8964,0.3191,0.3008,0.2835,0.0966,8428.27,0.158913,0.032048,0.2017,30,0.2428,0.1449
0.0,0.0,1.0,0,0,0,0.98,4.9898,0.22,0.3189,0.4182,0.0429,6270.23,0.663927,0.0,0.0,30,1.1124,0.9994
0.3185,0.3465,0.6639,30,1.1124,0.9994,0.9436,4.9625,0.0884,0.318,0.2063,0.3874,6461.62,0.509597,0.0,0.0,30,0.8752,0.7842
0.4695,0.5063,0.5096,30,0.8752,0.7842,0.981,5.1234,0.2709,0.3383,0.1237,0.267,7004.98,0.423249,0.0,0.0,30,0.6829,0.6248
0.539,0.6015,0.4232,30,0.6829,0.6248,1.0592,5.0064,0.1481,0.1626,0.3488,0.3406,7374.39,0.374459,0.0,0.0,30,0.5795,0.5339
0.5876,0.6518,0.3745,30,0.5795,0.5339,1.0348,5.0396,0.0464,0.0617,0.8384,0.0536,7508.79,0.33109,0.0,0.0,30,0.5323,0.4811
0.6342,0.6951,0.3311,30,0.5323,0.4811,1.0286,5.0629,0.0592,0.8184,0.0353,0.087,7630.72,0.294621,0.0,0.0,30,0.487,0.4194
0.6819,0.7315,0.2946,30,0.487,0.4194,1.0668,5.123,0.3196,0.1817,0.1758,0.3229,8109.28,0.253098,0.0,0.0,30,0.3822,0.2958
0.7189,0.7735,0.2531,30,0.3822,0.2958,1.0192,5.053,0.0959,0.8301,0.0396,0.0344,8196.98,0.213738,0.0,0.0,30,0.3539,0.2554
0.759,0.8134,0.2137,30,0.3539,0.2554,0.976,5.0558,0.2213,0.2232,0.4317,0.1237,8376.27,0.175354,0.0,0.0,30,0.2898,0.1947
0.7894,0.857,0.1754,30,0.2898,0.1947,0.9774,5.0163,0.2201,0.1837,0.2511,0.3451,8420.66,0.15635,0.006879,0.044,30,0.2717,0.1654
0.809,0.876,0.1563,30,0.2717,0.1654,0.9742,4.9742,0.1258,0.0916,0.4595,0.3232,8420.85,0.155592,0.020086,0.1291,30,0.2719,0.1659
0.8093,0.8768,0.1556,30,0.2719,0.1659,1.0784,5.1236,0.0125,0.0299,0.0497,0.9079,8420.85,0.155592,0.031378,0.2017,30,0.2719,0.1659
0.0,0.0,1.0,0,0,0,1.0048,5.0995,0.7798,0.0652,0.1093,0.0457,6371.91,0.686846,0.0,0.0,30,1.0684,0.9323
0.2847,0.3229,0.6868,30,1.0684,0.9323,0.9878,4.9496,0.0523,0.1963,0.4334,0.318,6536.02,0.507157,0.0,0.0,30,0.8725,0.7693
0.4521,0.5093,0.5072,30,0.8725,0.7693,0.9822,4.8487,0.3143,0.3993,0.1315,0.1549,7073.82,0.422548,0.0,0.0,30,0.7002,0.6149
0.5236,0.5998,0.4225,30,0.7002,0.6149,0.9954,5.0272,0.9191,0.0237,0.0378,0.0194,7587.64,0.378909,0.0,0.0,30,0.5735,0.4914
0.5653,0.6441,0.3789,30,0.5735,0.4914,0.996,5.0515,0.0641,0.818,0.067,0.0509,7723.43,0.332284,0.0,0.0,30,0.5269,0.4413
0.6122,0.693,0.3323,30,0.5269,0.4413,0.9886,5.0798,0.1903,0.1541,0.2733,0.3822,7897.57,0.290151,0.0,0.0,30,0.4619,0.3709
0.657,0.735,0.2902,30,0.4619,0.3709,0.8938,4.8283,0.0877,0.0818,0.0176,0.8129,7964.72,0.254025,0.0,0.0,30,0.4361,0.3227
0.6982,0.7712,0.254,30,0.4361,0.3227,1.012,4.9786,0.3186,0.1086,0.3081,0.2647,8205.76,0.212554,0.0,0.0,30,0.3746,0.2479
0.732,0.8153,0.2126,30,0.3746,0.2479,0.9508,5.0212,0.1296,0.2222,0.4067,0.2415,8310.93,0.173455,0.0,0.0,30,0.3375,0.203
0.7652,0.8568,0.1735,30,0.3375,0.203,0.9678,5.0375,0.0465,0.0381,0.0626,0.8528,8413.15,0.147635,0.003543,0.024,30,0.3018,0.1442
0.7903,0.8827,0.1476,30,0.3018,0.1442,0.9794,4.9832,0.2318,0.2237,0.2445,0.3001,8414.17,0.147418,0.01635,0.1109,30,0.3014,0.1447
0.7907,0.8835,0.1474,30,0.3014,0.1447,0.975,5.1755,0.3379,0.1537,0.2592,0.2492,8414.17,0.147418,0.027272,0.185,30,0.3014,0.1447
0.0,0.0,1.0,0,0,0,1.032,5.1168,0.1111,0.1491,0.3557,0.3842,1564.19,0.638257,0.0,0.0,18,1.0358,0.9563
0.3583,0.3745,0.6383,18,1.0358,0.9563,0.9896,5.1405,0.3454,0.1183,0.2111,0.3253,5530.07,0.514327,0.0,0.0,28,0.7839,0.6922
0.4642,0.5026,0.5143,28,0.7839,0.6922,1.0086,4.7992,0.258,0.2506,0.3051,0.1864,7069.75,0.4265,0.0,0.0,30,0.679,0.6207
0.5504,0.599,0.4265,30,0.679,0.6207,0.9858,4.9803,0.309,0.2894,0.0444,0.3572,7554.2,0.385158,0.0,0.0,30,0.5573,0.497
0.5916,0.6406,0.3852,30,0.5573,0.497,1.0126,4.9738,0.1827,0.3126,0.2287,0.2761,7703.82,0.342419,0.0,0.0,30,0.4999,0.4343
0.6391,0.6845,0.3424,30,0.4999,0.4343,0.984,4.8908,0.2623,0.0908,0.2718,0.3751,7971.46,0.301911,0.0,0.0,30,0.4256,0.3434
0.6787,0.7252,0.3019,30,0.4256,0.3434,1.0056,4.9299,0.0188,0.8757,0.0817,0.0237,8035.82,0.263196,0.0,0.0,30,0.4073,0.3027
0.7231,0.7639,0.2632,30,0.4073,0.3027,0.977,4.9945,0.3564,0.2702,0.2245,0.149,8247.74,0.222773,0.0,0.0,30,0.3499,0.2241
0.7571,0.8056,0.2228,30,0.3499,0.2241,0.9746,4.9457,0.306,0.0386,0.2871,0.3683,8366.61,0.185959,0.0,0.0,30,0.301,0.189
0.7894,0.8474,0.186,30,0.301,0.189,1.0872,5.0371,0.0405,0.82,0.0729,0.0667,8415.28,0.16738,0.007699,0.046,30,0.2814,0.1587
0.8099,0.8659,0.1674,30,0.2814,0.1587,0.9812,4.8233,0.2508,0.4755,0.1878,0.0859,8415.28,0.16738,0.022216,0.1327,30,0.2814,0.1587
0.8099,0.8659,0.1674,30,0.2814,0.1587,1.0048,5.0661,0.0287,0.0612,0.0417,0.8684,8415.28,0.16738,0.034313,0.205,30,0.2814,0.1587
0.0,0.0,1.0,0,0,0,1.0292,5.0515,0.0904,0.0439,0.0486,0.8171,1928.5,0.646923,0.0,0.0,20,0.9936,0.8934
0.3391,0.3607,0.6469,20,0.9936,0.8934,1.0376,4.8967,0.1848,0.252,0.11,0.4531,2844.45,0.490934,0.0,0.0,22,0.8028,0.7351
0.4815,0.5263,0.4909,22,0.8028,0.7351,1.025,4.9628,0.2354,0.2774,0.0882,0.3991,7071.77,0.434703,0.0,0.0,30,0.6637,0.6114
0.5388,0.5851,0.4347,30,0.6637,0.6114,1.0376,5.0423,0.1991,0.2215,0.1514,0.428,7562.38,0.391959,0.0,0.0,30,0.5336,0.4874
0.5829,0.628,0.392,30,0.5336,0.4874,1.0296,5.0303,0.3161,0.2277,0.1951,0.2611,7910.68,0.34823,0.0,0.0,30,0.4354,0.3838
0.6235,0.6721,0.3482,30,0.4354,0.3838,1.0584,4.965,0.3415,0.069,0.2969,0.2926,8102.58,0.30585,0.0,0.0,30,0.3665,0.3153
0.6674,0.7154,0.3059,30,0.3665,0.3153,0.912,5.0963,0.1108,0.1819,0.4703,0.237,8150.83,0.265906,0.0,0.0,30,0.3629,0.2857
0.7077,0.7557,0.2659,30,0.3629,0.2857,0.9222,4.9317,0.844,0.0939,0.0365,0.0256,8324.62,0.227636,0.0,0.0,30,0.296,0.1974
0.7403,0.7947,0.2276,30,0.296,0.1974,1.0926,5.0317,0.0486,0.0431,0.8538,0.0545,8399.22,0.18967,0.0,0.0,30,0.2709,0.1806
0.7794,0.8365,0.1897,30,0.2709,0.1806,1.015,4.9422,0.1907,0.2314,0.3275,0.2504,8432.1,0.170307,0.007153,0.042,30,0.2611,0.1605
0.8001,0.8559,0.1703,30,0.2611,0.1605,1.0076,5.1544,0.0787,0.7965,0.0629,0.0619,8432.29,0.169533,0.021577,0.1273,30,0.2615,0.1596
0.8006,0.8567,0.1695,30,0.2615,0.1596,0.9822,5.0044,0.2562,0.3621,0.2799,0.1018,8432.29,0.169533,0.033907,0.2,30,0.2615,0.1596
0.0,0.0,1.0,0,0,0,1.0198,5.1033,0.077,0.0919,0.7889,0.0422,1209.44,0.646217,0.0,0.0,16,1.1527,1.066
0.3336,0.3649,0.6462,16,1.1527,1.066,1.0724,5.1314,0.0942,0.359,0.0941,0.4526,2479.9,0.48474,0.0,0.0,21,0.8071,0.7362
0.4763,0.5377,0.4847,21,0.8071,0.7362,0.9782,4.9533,0.0986,0.3524,0.2054,0.3435,6483.57,0.435503,0.0,0.0,29,0.6559,0.6026
0.5255,0.5878,0.4355,29,0.6559,0.6026,1.0064,4.9919,0.2863,0.2601,0.0483,0.4053,7581.64,0.392376,0.0,0.0,30,0.5342,0.4789
0.5665,0.6312,0.3924,30,0.5342,0.4789,0.996,5.0917,0.8081,0.0692,0.0246,0.0981,7929.75,0.349814,0.0,0.0,30,0.4335,0.3684
0.605,0.6743,0.3498,30,0.4335,0.3684,0.9976,4.9837,0.2423,0.2691,0.3065,0.182,8020.59,0.304447,0.0,0.0,30,0.407,0.3411
0.6502,0.7212,0.3044,30,0.407,0.3411,1.0,4.9972,0.3428,0.4276,0.0864,0.1432,8094.23,0.26806,0.0,0.0,30,0.3909,0.2875
0.6961,0.7576,0.2681,30,0.3909,0.2875,0.9626,4.92,0.0231,0.8672,0.0288,0.081,8197.89,0.230009,0.0,0.0,30,0.3559,0.2424
0.7335,0.7962,0.23,30,0.3559,0.2424,0.9858,5.0748,0.1612,0.1836,0.3401,0.3151,8378.57,0.190894,0.0,0.0,30,0.2923,0.1818
0.764,0.8403,0.1909,30,0.2923,0.1818,1.0286,4.9521,0.0912,0.8059,0.0548,0.0481,8418.07,0.172776,0.007948,0.046,30,0.2782,0.1602
0.7826,0.8584,0.1728,30,0.2782,0.1602,1.0938,4.9165,0.1536,0.1204,0.441,0.285,8418.07,0.172776,0.022932,0.1327,30,0.2782,0.1602
0.7826,0.8584,0.1728,30,0.2782,0.1602,1.0278,5.0349,0.0318,0.0643,0.8346,0.0693,8418.07,0.172776,0.035419,0.205,30,0.2782,0.1602
0.0,0.0,1.0,0,0,0,0.9926,4.9436,0.3468,0.3885,0.124,0.1407,6322.0,0.667257,0.0,0.0,30,1.0329,0.9727
0.3018,0.3454,0.6673,30,1.0329,0.9727,1.0404,5.0125,0.9111,0.0138,0.0463,0.0287,6940.35,0.572609,0.0,0.0,30,0.722,0.6893
0.3881,0.4429,0.5726,30,0.722,0.6893,0.9672,4.9525,0.4088,0.1315,0.235,0.2247,7110.01,0.432989,0.0,0.0,30,0.6614,0.6023
0.5202,0.5905,0.433,30,0.6614,0.6023,1.0222,4.9022,0.2053,0.2207,0.3677,0.2063,7472.81,0.378961,0.0,0.0,30,0.558,0.5129
0.5715,0.6465,0.379,30,0.558,0.5129,1.0448,5.062,0.2391,0.3836,0.1929,0.1843,7705.05,0.341251,0.0,0.0,30,0.4745,0.4253
0.6194,0.6847,0.3413,30,0.4745,0.4253,1.058,5.0923,0.1328,0.3326,0.4458,0.0888,7785.88,0.300953,0.0,0.0,30,0.457,0.3794
0.667,0.7249,0.301,30,0.457,0.3794,1.0568,4.9674,0.1003,0.4365,0.3771,0.0862,7930.82,0.261128,0.0,0.0,30,0.4138,0.3229
0.711,0.7647,0.2611,30,0.4138,0.3229,0.9834,5.061,0.2232,0.2382,0.2926,0.246,8196.63,0.219027,0.0,0.0,30,0.3526,0.2393
0.7438,0.8083,0.219,30,0.3526,0.2393,0.9612,5.0814,0.3706,0.0989,0.1055,0.425,8390.1,0.181925,0.0,0.0,30,0.2839,0.1548
0.7748,0.8486,0.1819,30,0.2839,0.1548,0.9988,5.1773,0.1138,0.3487,0.2356,0.3018,8415.72,0.166861,0.009344,0.056,30,0.2756,0.1522
0.7888,0.8655,0.1669,30,0.2756,0.1522,1.004,5.1599,0.3236,0.1707,0.3524,0.1534,8415.72,0.166861,0.023664,0.1418,30,0.2756,0.1522
0.7888,0.8655,0.1669,30,0.2756,0.1522,0.9752,4.9997,0.3162,0.1728,0.132,0.3789,8415.72,0.166861,0.035597,0.2133,30,0.2756,0.1522
0.0,0.0,1.0,0,0,0,0.95,4.916,0.4031,0.0643,0.391,0.1416,6298.35,0.674017,0.0,0.0,30,1.0598,0.9578
0.301,0.3395,0.674,30,1.0598,0.9578,0.9736,4.9717,0.2406,0.1129,0.4173,0.2293,6515.91,0.511728,0.0,0.0,30,0.7833,0.7536
0.4472,0.5138,0.5117,30,0.7833,0.7536,1.001,5.0414,0.139,0.3299,0.4632,0.068,6997.29,0.423944,0.0,0.0,30,0.6636,0.6295
0.5295,0.6041,0.4239,30,0.6636,0.6295,1.001,4.9573,0.2751,0.2899,0.061,0.374,7517.32,0.383348,0.0,0.0,30,0.5318,0.5077
0.5716,0.6449,0.3833,30,0.5318,0.5077,0.9504,4.9914,0.2192,0.128,0.1791,0.4738,7766.04,0.339169,0.0,0.0,30,0.4438,0.4184
0.6134,0.6895,0.3392,30,0.4438,0.4184,0.9442,5.0214,0.4254,0.2652,0.1552,0.1542,8028.35,0.298819,0.0,0.0,30,0.3664,0.3299
0.6506,0.7314,0.2988,30,0.3664,0.3299,1.0322,4.9533,0.3402,0.2989,0.1511,0.2098,8087.23,0.259333,0.0,0.0,30,0.364,0.294
0.6977,0.7708,0.2593,30,0.364,0.294,0.9298,4.9578,0.8669,0.0151,0.0132,0.1048,8293.63,0.219997,0.0,0.0,30,0.2917,0.2052
0.7292,0.8112,0.22,30,0.2917,0.2052,0.989,5.0627,0.0931,0.2986,0.3998,0.2085,8366.2,0.182298,0.0,0.0,30,0.2724,0.1737
0.7669,0.8525,0.1823,30,0.2724,0.1737,0.9866,4.9638,0.0766,0.087,0.7543,0.0821,8412.33,0.160955,0.005794,0.036,30,0.2548,0.1568
0.7888,0.8758,0.161,30,0.2548,0.1568,0.9504,4.8678,0.0142,0.8373,0.0563,0.0922,8412.53,0.160393,0.019539,0.1218,30,0.2552,0.1572
0.7892,0.8764,0.1604,30,0.2552,0.1572,1.0842,4.8782,0.1315,0.3942,0.1295,0.3448,8412.53,0.160393,0.031277,0.195,30,0.2552,0.1572
0.0,0.0,1.0,0,0,0,1.0016,4.9378,0.1061,0.4525,0.1621,0.2794,1371.93,0.662616,0.0,0.0,17,1.1077,1.0247
0.3355,0.3465,0.6626,17,1.1077,1.0247,0.938,5.0371,0.276,0.3288,0.2478,0.1474,6626.43,0.524619,0.0,0.0,30,0.7964,0.7124
0.4351,0.4946,0.5246,30,0.7964,0.7124,0.9754,5.0477,0.2165,0.253,0.2604,0.2701,7036.01,0.42888,0.0,0.0,30,0.6828,0.6137
0.5245,0.5958,0.4289,30,0.6828,0.6137,0.947,4.9705,0.1435,0.2256,0.3358,0.2951,7399.89,0.382593,0.0,0.0,30,0.5775,0.5195
