s_cpu,s_mem,s_frag,w_pod,w_cpu,w_mem,w_pow,r_frag,r_unsched,r_pow,r_lbf_c,r_lbf_m
0.8388947368421051,0.9046543337264151,0.035332153345310896,0.2201,0.184,0.2975,0.2984,0.04631778085603782,0.26,8415.662358967806,0.25959631888350687,0.16351609477252632
0.0,0.0,0.0,0.1523,0.295,0.2148,0.3379,0.0,0.0,1939.9832604846151,0.9715150794288732,0.9193212421573482
0.09063157894736844,0.09210274174528302,0.0,0.1849,0.3014,0.1171,0.3966,0.0,0.0,3644.4777950413554,0.7886520824840891,0.7245992576674192
0.1841052631578947,0.185833210495283,0.0,0.3776,0.1346,0.2177,0.2701,0.0,0.0,7109.779910941386,0.6430894341900356,0.6005150496250168
0.2717368421052631,0.2817858195754717,0.0,0.5152,0.1514,0.1746,0.1589,0.0,0.0,7546.719357506126,0.5273533372139675,0.4782988006546491
0.35429824561403506,0.3776931014150943,0.0,0.4024,0.0955,0.4029,0.0991,0.0,0.0,7798.137084614283,0.4453325800011602,0.39900425445430465
0.44119298245614036,0.47431014150943396,0.0,0.3132,0.2433,0.1387,0.3048,0.0,0.0,7894.343223566188,0.4187282817047897,0.3575968948164235
0.5313508771929828,0.5702369545990567,0.0,0.3027,0.0501,0.3915,0.2557,0.0,0.0,8086.396516583475,0.37332644837978934,0.2895634466351056
0.621421052631579,0.6614618956367925,0.0,0.1003,0.3747,0.1948,0.3302,0.0,0.0,8200.898431816102,0.3366737599298382,0.23867704889302688
0.7025789473684213,0.7540602889150944,0.0,0.0857,0.3719,0.2134,0.3289,0.0,0.0,8351.21449680719,0.2820459006506563,0.17680249306062054
0.787122807017544,0.8473732311320755,0.0,0.4105,0.3343,0.1076,0.1475,0.006690549581049906,0.04,8420.2594159683,0.2561854574476777,0.14727954586742986
0.840982456140351,0.905240639740566,0.006690549581049906,0.2209,0.2116,0.2698,0.2977,0.021288112303340608,0.12727272727272726,8420.2594159683,0.2561854574476777,0.14727954586742986
0.840982456140351,0.905240639740566,0.021288112303340608,0.1413,0.2707,0.3027,0.2854,0.03345274790524953,0.2,8420.2594159683,0.2561854574476777,0.14727954586742986
0.840982456140351,0.905240639740566,0.03345274790524953,0.1011,0.1515,0.5609,0.1865,0.04374590110686478,0.26153846153846155,8420.2594159683,0.2561854574476777,0.14727954586742986
0.0,0.0,0.0,0.2848,0.2576,0.1818,0.2758,0.0,0.0,1954.0984575422547,0.9570148846441076,0.8996262995228248
0.08817543859649124,0.09380638266509433,0.0,0.2096,0.1528,0.5778,0.0598,0.0,0.0,2846.3057532897556,0.7791028627659785,0.7262583655286556
0.17742105263157895,0.18941443101415095,0.0,0.1749,0.1154,0.3084,0.4013,0.0,0.0,6998.22979249525,0.6556487574055686,0.6089753275447617
0.25835087719298255,0.286497272995283,0.0,0.279,0.1264,0.2334,0.3612,0.0,0.0,7486.631988484037,0.5298219843117034,0.4870273383915205
0.34243859649122815,0.38018388856132074,0.0,0.2685,0.2383,0.2961,0.1972,0.0,0.0,7765.489048859865,0.43962327227772446,0.4101542138419199
0.4296491228070176,0.47281176297169814,0.0,0.2768,0.4492,0.1361,0.1379,0.0,0.0,7866.423907492965,0.40229866351083177,0.35899505948666843
0.5185614035087717,0.5659470813679245,0.0,0.2066,0.3901,0.1305,0.2728,0.0,0.0,7967.170961839165,0.38307161995946987,0.31460243703226526
0.6054736842105262,0.6592113797169812,0.0,0.2833,0.1327,0.1675,0.4164,0.0,0.0,8159.394660676544,0.3361586326149631,0.24562402691602825
0.694736842105263,0.7533000442216982,0.0,0.2674,0.3199,0.1131,0.2996,0.0,0.0,8324.45654735417,0.2832712249898247,0.17568043019679194
0.7851929824561401,0.8487765330188679,0.0,0.2942,0.3204,0.3224,0.0629,0.0050288103607508345,0.032,8425.837088368507,0.23941081215456006,0.14243465217643708
0.848175438596491,0.9125493808962264,0.0050288103607508345,0.1346,0.2356,0.514,0.1158,0.01853330294949771,0.11818181818181818,8428.135239777139,0.23818542838648848,0.14307714298414195
0.8507017543859647,0.9140639740566038,0.01853330294949771,0.294,0.2056,0.2528,0.2475,0.030057215680916165,0.19166666666666668,8428.135239777139,0.23818542838648848,0.14307714298414195
0.8507017543859647,0.9140639740566038,0.030057215680916165,0.4018,0.1675,0.3055,0.1251,0.039808218761347165,0.25384615384615383,8428.135239777139,0.23818542838648848,0.14307714298414195
0.0,0.0,0.0,0.0987,0.4376,0.1621,0.3016,0.0,0.0,1929.2432177000753,1.0162623799982218,0.9075945920215788
0.08657894736842103,0.09265625,0.0,0.14,0.3155,0.3162,0.2283,0.0,0.0,2858.3815150322866,0.8180489003040997,0.720401528148044
0.17633333333333334,0.18886350235849056,0.0,0.2033,0.2186,0.3823,0.1958,0.0,0.0,7046.530617552197,0.6811909903315262,0.6082893412409758
0.2636315789473685,0.2826197670990566,0.0,0.2548,0.3041,0.1441,0.297,0.0,0.0,7551.127997430859,0.5511912246881181,0.48447971689531366
0.3550350877192983,0.3765182783018868,0.0,0.3864,0.2527,0.1276,0.2333,0.0,0.0,7774.380726291277,0.4742146281430856,0.4094040333468911
0.44247368421052635,0.4690676591981132,0.0,0.2717,0.2254,0.1785,0.3243,0.0,0.0,7905.002480643069,0.43590330983852055,0.34862697246982666
0.532421052631579,0.5628276090801887,0.0,0.1165,0.3353,0.3065,0.2416,0.0,0.0,8082.391854442721,0.3976686637152683,0.28409231661072787
0.6208947368421054,0.6561114386792453,0.0,0.3351,0.1254,0.4601,0.0794,0.0,0.0,8188.457716998706,0.36589229695473857,0.24111317027637474
0.7033859649122808,0.7527454304245284,0.0,0.4021,0.1299,0.2359,0.2321,0.0,0.0,8355.772935543446,0.30707666002664924,0.1607414007224696
0.7889649122807019,0.8471082694575471,0.0,0.0736,0.4654,0.3009,0.1601,0.005823908878214468,0.038,8419.431352434616,0.2846702736139292,0.13435595526619207
0.8452280701754388,0.904570681014151,0.005823908878214468,0.1593,0.4041,0.1173,0.3193,0.019227258975923367,0.12545454545454546,8419.431352434616,0.2846702736139292,0.13435595526619207
0.8452280701754388,0.904570681014151,0.019227258975923367,0.1077,0.2706,0.3179,0.3038,0.030396717390680776,0.19833333333333333,8419.431352434616,0.2846702736139292,0.13435595526619207
0.8452280701754388,0.904570681014151,0.030396717390680776,0.0447,0.347,0.1976,0.4107,0.03984779758778321,0.26,8419.431352434616,0.2846702736139292,0.13435595526619207
0.0,0.0,0.0,0.3746,0.2606,0.0455,0.3193,0.0,0.0,1938.7624586300788,0.9888351152469934,0.8935642133966673
0.0890877192982456,0.09294958726415094,0.0,0.6286,0.0786,0.1411,0.1517,0.0,0.0,2108.162007495109,0.8005294887832854,0.7397320672856533
0.17510526315789476,0.18753021816037735,0.0,0.3364,0.2455,0.0669,0.3513,0.0,0.0,7019.558972085432,0.6680012916788794,0.619720675080356
0.2631754385964911,0.2809146521226415,0.0,0.1071,0.2568,0.3852,0.2509,0.0,0.0,7521.58440360507,0.5464281441399235,0.49534648087970046
0.3501403508771928,0.37685583726415095,0.0,0.3481,0.3218,0.0543,0.2758,0.0,0.0,7771.7568422842805,0.46259470177093637,0.4173563618841947
0.4357543859649121,0.47000626474056606,0.0,0.1048,0.2465,0.4038,0.2449,0.0,0.0,7861.694485260706,0.4285974544531063,0.36817622350177387
0.5213508771929825,0.5619100088443396,0.0,0.1291,0.3602,0.3764,0.1343,0.0,0.0,8041.944474551791,0.3795086376043319,0.2972834596610198
0.6061052631578948,0.6584964622641509,0.0,0.1263,0.1813,0.3374,0.3551,0.0,0.0,8185.150216346924,0.34089007822626566,0.23157284136173684
0.6872807017543862,0.7537942216981132,0.0,0.4409,0.1243,0.3493,0.0854,0.0,0.0,8346.519650259332,0.28174734639415394,0.17067432409735483
0.7705438596491231,0.8473006338443396,0.0,0.2386,0.1878,0.2488,0.3248,0.004490985968761982,0.03,8413.933269302759,0.25130082049430885,0.14453243284311923
0.8338947368421056,0.9149981574292453,0.004490985968761982,0.049,0.2705,0.4243,0.2561,0.017220593408285145,0.11636363636363636,8414.810806178459,0.2495946180323991,0.1458884008752361
0.8354035087719301,0.9165075913915094,0.017220593408285145,0.3073,0.3383,0.113,0.2414,0.028118000174465585,0.19,8414.810806178459,0.2495946180323991,0.1458884008752361
0.8354035087719301,0.9165075913915094,0.028118000174465585,0.2844,0.2662,0.2208,0.2287,0.03733888282277211,0.2523076923076923,8414.810806178459,0.2495946180323991,0.1458884008752361
0.0,0.0,0.0,0.3176,0.1285,0.096,0.4579,0.0,0.0,1942.699818625285,0.9917719591547117,0.9078112914670875
0.08649122807017545,0.09157208136792452,0.0,0.3301,0.3181,0.0511,0.3008,0.0,0.0,2833.198258257761,0.8203715228989903,0.7509420236077884
0.17608771929824565,0.18566221992924528,0.0,0.2117,0.2631,0.2618,0.2634,0.0,0.0,7007.386189107958,0.6942757622897029,0.6141027964892701
0.2592982456140351,0.28255748820754717,0.0,0.1084,0.3302,0.2562,0.3052,0.0,0.0,7472.229536022083,0.5768522342564397,0.49296452623979886
0.34001754385964905,0.3795717865566038,0.0,0.3273,0.1262,0.4402,0.1063,0.0,0.0,7734.881062411547,0.49019181602608103,0.4135289228020763
0.4233157894736842,0.474088295990566,0.0,0.3941,0.1487,0.2832,0.174,0.0,0.0,7830.001507472356,0.46230035998560115,0.3696432780760147
0.516140350877193,0.5675158461084906,0.0,0.3118,0.0686,0.4,0.2196,0.0,0.0,8016.433219794801,0.41697894387893375,0.3092445163637456
0.6064035087719298,0.6621163767688679,0.0,0.277,0.0949,0.3136,0.3145,0.0,0.0,8162.850739161806,0.3765000252932371,0.25801007323456215
0.6895789473684211,0.7536582399764151,0.0,0.1097,0.3352,0.0927,0.4625,0.0,0.0,8333.943662923562,0.31786841972157626,0.18386483054239297
0.7754736842105264,0.8487098319575471,0.0,0.3158,0.3529,0.1663,0.165,0.0058496024947772346,0.036,8410.777855404483,0.29288617484594454,0.15901731409446104
0.8328245614035087,0.9091796875,0.0058496024947772346,0.1204,0.3026,0.2775,0.2995,0.020089543921457172,0.12363636363636364,8410.777855404483,0.29288617484594454,0.15901731409446104
0.8328245614035087,0.9091796875,0.020089543921457172,0.1241,0.3592,0.1165,0.4002,0.03195616177702378,0.19666666666666666,8410.777855404483,0.29288617484594454,0.15901731409446104
0.8328245614035087,0.9091796875,0.03195616177702378,0.0703,0.4982,0.232,0.1996,0.04199714611634939,0.25846153846153846,8410.777855404483,0.29288617484594454,0.15901731409446104
0.0,0.0,0.0,0.3119,0.3412,0.1988,0.148,0.0,0.0,1934.4230167767287,1.02823358376811,0.8918007447901374
0.08582456140350879,0.09304908608490566,0.0,0.4192,0.1912,0.2654,0.1242,0.0,0.0,2096.0925850132735,0.8426010780261524,0.7397839965303221
0.17075438596491227,0.18919700766509434,0.0,0.2958,0.144,0.1313,0.4288,0.0,0.0,7034.325120254512,0.6931863299955552,0.6157946289417634
0.2597368421052631,0.2849141362028302,0.0,0.1257,0.3722,0.0672,0.4349,0.0,0.0,7504.215137580061,0.5703742323410411,0.4927348774273202
0.34508771929824567,0.37999557783018867,0.0,0.1282,0.5916,0.1973,0.0829,0.0,0.0,7736.865614765778,0.4895281132023385,0.4184664352896592
0.4381929824561403,0.4756843307783019,0.0,0.2232,0.279,0.3473,0.1504,0.0,0.0,7894.104382414311,0.4507522940657469,0.36148052575361356
0.5294385964912282,0.5689088295990566,0.0,0.4448,0.1188,0.1481,0.2883,0.0,0.0,8067.768103184655,0.4109661901597318,0.3007224840409707
0.6212807017543861,0.66109375,0.0,0.288,0.3162,0.1996,0.1962,0.0,0.0,8200.513103953675,0.3728519210711318,0.2427168161850342
0.7025614035087719,0.7544873968160377,0.0,0.16,0.1221,0.6127,0.1052,0.0,0.0,8336.399677557212,0.32865579696322456,0.17888009089451765
0.7881929824561404,0.8494652859669811,0.0,0.3636,0.0756,0.4894,0.0713,0.007173507409915866,0.044,8410.012001196572,0.2993511037186005,0.15508400707411735
0.8372105263157896,0.900338664504717,0.007173507409915866,0.1363,0.426,0.2231,0.2147,0.021342666674129852,0.13090909090909092,8410.012001196572,0.2993511037186005,0.15508400707411735
0.8372105263157896,0.900338664504717,0.021342666674129852,0.4486,0.3156,0.0996,0.1361,0.03315029939430817,0.20333333333333334,8410.012001196572,0.2993511037186005,0.15508400707411735
0.8372105263157896,0.900338664504717,0.03315029939430817,0.2102,0.4449,0.2661,0.0788,0.04314137323445907,0.26461538461538464,8410.012001196572,0.2993511037186005,0.15508400707411735
0.0,0.0,0.0,0.0909,0.2201,0.3418,0.3472,0.0,0.0,1914.7381156826996,1.0224746878012172,0.9212835258274291
0.08043859649122807,0.09574439858490566,0.0,0.3205,0.0653,0.309,0.3051,0.0,0.0,2092.5678968273114,0.8207912481580507,0.7340351197925709
0.16887719298245613,0.19078935731132077,0.0,0.3861,0.1735,0.2169,0.2235,0.0,0.0,7018.176251996009,0.6694442124234871,0.6128996621661366
0.25740350877192986,0.2835064121462264,0.0,0.235,0.2715,0.1749,0.3185,0.0,0.0,7519.851073116134,0.5427017410138245,0.4897137354600579
0.3464035087719298,0.37936468160377357,0.0,0.3956,0.4216,0.1132,0.0697,0.0,0.0,7775.911057818051,0.4569834921265848,0.41183923330712857
0.44005263157894736,0.4732366597877358,0.0,0.3109,0.1168,0.3164,0.256,0.0,0.0,7891.304909742549,0.42053539270045887,0.3563646315838994
0.5281052631578947,0.5636449734669812,0.0,0.0654,0.1399,0.2983,0.4964,0.0,0.0,7969.264908377841,0.4059649195113864,0.30771650220206553
0.6114385964912279,0.6552491155660377,0.0,0.3473,0.2621,0.1373,0.2532,0.0,0.0,8188.217211058954,0.3491582267351203,0.23280977120721072
0.6961754385964911,0.7467721845518868,0.0,0.2022,0.2096,0.1381,0.4501,0.0,0.0,8339.102281668107,0.3000516220698845,0.16024556322295605
0.7890175438596491,0.8407819870283019,0.0,0.3005,0.2078,0.1275,0.3642,0.004866498354524057,0.034,8415.35362255571,0.2661682104971622,0.12952035688134703
0.844157894736842,0.9011947228773585,0.004866498354524057,0.3944,0.0753,0.37,0.1604,0.017436117099096884,0.12181818181818181,8415.35362255571,0.2661682104971622,0.12952035688134703
0.844157894736842,0.9011947228773585,0.017436117099096884,0.1692,0.2645,0.4142,0.1521,0.027910799386240914,0.195,8415.35362255571,0.2661682104971622,0.12952035688134703
0.844157894736842,0.9011947228773585,0.027910799386240914,0.1064,0.0686,0.5608,0.2643,0.036773992090747394,0.2569230769230769,8415.35362255571,0.2661682104971622,0.12952035688134703
0.0,0.0,0.0,0.1327,0.3555,0.1978,0.314,0.0,0.0,1936.0561178144417,1.0195249660039603,0.9108235556548654
0.0856315789473684,0.09658203125,0.0,0.2105,0.1405,0.3002,0.3488,0.0,0.0,2855.4808935271153,0.808491848097782,0.7339657149931108
0.17768421052631578,0.19242371757075472,0.0,0.3007,0.1723,0.2667,0.2603,0.0,0.0,7055.134725435916,0.6689562564492818,0.6146569001505381
0.2632280701754386,0.28458947523584904,0.0,0.2359,0.3278,0.2682,0.1681,0.0,0.0,7532.382046860942,0.5438549021294654,0.4933192654504146
0.3504736842105263,0.38038251768867926,0.0,0.08,0.0959,0.4527,0.3714,0.0,0.0,7770.7657697759,0.46343623357503694,0.4159802809150783
0.4341929824561403,0.4768893720518868,0.0,0.2384,0.2693,0.3441,0.1483,0.0,0.0,7876.965125442123,0.431371698493727,0.37240740796518146
0.519105263157895,0.5700663325471698,0.0,0.3605,0.2412,0.2654,0.1329,0.0,0.0,7998.701490439352,0.4038112097881373,0.319865329702586
0.6060701754385965,0.665969929245283,0.0,0.3199,0.458,0.0517,0.1703,0.0,0.0,8198.394430492455,0.35158801572333237,0.24811986877252679
0.693578947368421,0.7592784492924528,0.0,0.1311,0.3685,0.1411,0.3593,0.0,0.0,8326.571141834911,0.30856857616783095,0.19246619532712117
0.7830175438596491,0.8559865123820755,0.0,0.0521,0.2471,0.2511,0.4497,0.005093377272310648,0.034,8417.156567103535,0.27203112172544003,0.1565622087672064
0.8362456140350878,0.9192732900943397,0.005093377272310648,0.4411,0.1267,0.1563,0.2759,0.0182489987831451,0.12181818181818181,8417.156567103535,0.27203112172544003,0.1565622087672064
0.8362456140350878,0.9192732900943397,0.0182489987831451,0.1185,0.1783,0.3625,0.3407,0.029212016708840483,0.195,8417.156567103535,0.27203112172544003,0.1565622087672064
0.8362456140350878,0.9192732900943397,0.029212016708840483,0.0931,0.3151,0.2457,0.3462,0.038488416492121175,0.2569230769230769,8417.156567103535,0.27203112172544003,0.1565622087672064
0.0,0.0,0.0,0.303,0.076,0.3422,0.2788,0.0,0.0,1954.1019098869706,0.9344132931711454,0.9120860962176558
0.09294736842105264,0.09626289799528302,0.0,0.3256,0.0552,0.3654,0.2538,0.0,0.0,2471.316724480097,0.7710740590054823,0.734208641900671
0.18140350877192982,0.19196307488207548,0.0,0.2389,0.324,0.2932,0.1439,0.0,0.0,7036.935858398089,0.634581324140114,0.612169817085012
0.26650877192982453,0.2863270194575472,0.0,0.188,0.0955,0.2853,0.4313,0.0,0.0,7501.738720007336,0.5173259781841577,0.49368333186263325
0.3469999999999999,0.3794516509433962,0.0,0.216,0.2532,0.2712,0.2596,0.0,0.0,7760.227421725212,0.4306811525020025,0.41556951050569024
0.4335087719298245,0.47185178360849056,0.0,0.1913,0.2311,0.2809,0.2967,0.0,0.0,7876.272581561004,0.398352895193598,0.3714297338468986
0.524526315789474,0.5651860996462265,0.0,0.2113,0.2521,0.1555,0.381,0.0,0.0,8018.0625937895065,0.3578293619318788,0.30739872452856204
0.6166666666666668,0.6610329451650944,0.0,0.1626,0.2113,0.3321,0.294,0.0,0.0,8178.637526146295,0.3109936933287033,0.24189685365324046
0.7082105263157895,0.7573577535377358,0.0,0.2874,0.2062,0.2007,0.3057,0.0,0.0,8343.961308651711,0.2519511358795328,0.16094363317785987
0.7979473684210527,0.8504772258254717,0.0,0.1763,0.1505,0.2573,0.4158,0.005547143334457644,0.04,8431.72455067512,0.20880076101053394,0.13049258629166055
0.8530000000000001,0.9056371609669811,0.005547143334457644,0.0981,0.3798,0.1582,0.3639,0.01765000151872886,0.12727272727272726,8431.72455067512,0.20880076101053394,0.13049258629166055
0.8530000000000001,0.9056371609669811,0.01765000151872886,0.1677,0.3075,0.2373,0.2875,0.027735716672288212,0.2,8431.72455067512,0.20880076101053394,0.13049258629166055
0.8530000000000001,0.9056371609669811,0.027735716672288212,0.3352,0.2755,0.0848,0.3045,0.036269783340684585,0.26153846153846155,8431.72455067512,0.20880076101053394,0.13049258629166055
0.0,0.0,0.0,0.0817,0.4827,0.2651,0.1705,0.0,0.0,1932.865461315435,1.0082831546247495,0.8843373365815753
0.08478947368421054,0.09531913325471698,0.0,0.4405,0.2205,0.1486,0.1904,0.0,0.0,2104.9329846682454,0.8215314714494073,0.7461834376215501
0.17275438596491227,0.18889224646226416,0.0,0.2563,0.3293,0.2873,0.1272,0.0,0.0,6989.088104080899,0.6897232444309124,0.6249446113266341
0.25656140350877193,0.2831666420990566,0.0,0.1948,0.1549,0.3979,0.2524,0.0,0.0,7502.157983109063,0.5577534731631285,0.5011320879604574
0.34678947368421065,0.37737728478773586,0.0,0.1758,0.4013,0.321,0.102,0.0,0.0,7744.620653129678,0.4784909556492969,0.4238632512514841
0.4304912280701756,0.471796875,0.0,0.2869,0.2921,0.1766,0.2444,0.0,0.0,7883.92105864385,0.44843268557622606,0.3692932643378758
0.514140350877193,0.5662411556603774,0.0,0.3219,0.2264,0.1575,0.2943,0.0,0.0,8031.084453248721,0.4081329375691816,0.31683793116592207
0.6048771929824562,0.6582138119103773,0.0,0.2265,0.2263,0.2359,0.3113,0.0,0.0,8187.588941233835,0.36384371065601395,0.25884418066702997
0.689122807017544,0.7520854215801887,0.0,0.2966,0.2578,0.1415,0.3041,0.0,0.0,8354.059831468754,0.30700150492503403,0.19783886948160267
0.780280701754386,0.8467025353773585,0.0,0.2529,0.2703,0.4178,0.059,0.0037473820041801064,0.024,8418.06237683401,0.28347880694237654,0.17017209779942993
0.8435263157894738,0.9191549970518867,0.0037473820041801064,0.4254,0.2715,0.0977,0.2054,0.01760133971660353,0.11272727272727273,8418.06237683401,0.28347880694237654,0.17017209779942993
0.8435263157894738,0.9191549970518867,0.01760133971660353,0.4488,0.0784,0.1986,0.2742,0.029146304476956385,0.18666666666666668,8418.06237683401,0.28347880694237654,0.17017209779942993
0.8435263157894738,0.9191549970518867,0.029146304476956385,0.3703,0.3001,0.1977,0.1319,0.038915120812639564,0.24923076923076923,8418.06237683401,0.28347880694237654,0.17017209779942993
0.0,0.0,0.0,0.0739,0.3543,0.401,0.1708,0.0,0.0,1941.5844618088047,0.9577392562506015,0.8955191150460929
0.08829824561403507,0.09626510908018868,0.0,0.3837,0.2293,0.2144,0.1727,0.0,0.0,2833.6765310969954,0.809039637216481,0.7255708675205945
0.1758771929824561,0.19171395931603774,0.0,0.184,0.4752,0.2611,0.0797,0.0,0.0,7048.007677304921,0.6686039697106793,0.612203614195316
0.2630701754385966,0.2840864534198113,0.0,0.2066,0.1098,0.2186,0.465,0.0,0.0,7544.607588693343,0.535587566072484,0.490209579907644
0.35443859649122816,0.37954083136792455,0.0,0.3159,0.276,0.1768,0.2313,0.0,0.0,7784.59386484552,0.45410635603891164,0.4112343177653957
0.4401052631578949,0.4747619398584906,0.0,0.3131,0.1594,0.3696,0.1579,0.0,0.0,7888.751532641986,0.429243332670981,0.36014994579117326
0.5228070175438595,0.5703265035377358,0.0,0.2439,0.3754,0.0843,0.2964,0.0,0.0,8044.2374349938755,0.39558576470369555,0.30333958144293843
0.6122280701754385,0.6644188531839622,0.0,0.1662,0.0785,0.4067,0.3486,0.0,0.0,8188.288229837959,0.35840211518037485,0.24550934974902505
0.7005087719298244,0.7561077535377358,0.0,0.2659,0.3269,0.2057,0.2014,0.0,0.0,8335.45064442104,0.3097775201229475,0.17124906946493218
0.7886315789473682,0.8532152859669812,0.0,0.4852,0.268,0.1145,0.1324,0.00621828514607092,0.04,8419.649640888014,0.2772141166121903,0.14246292527784296
0.8439122807017542,0.9097892099056604,0.00621828514607092,0.2789,0.2697,0.248,0.2035,0.019785452737498373,0.12727272727272726,8419.649640888014,0.2772141166121903,0.14246292527784296
0.8439122807017542,0.9097892099056604,0.019785452737498373,0.2453,0.3484,0.1453,0.261,0.031091425730354595,0.2,8419.649640888014,0.2772141166121903,0.14246292527784296
0.8439122807017542,0.9097892099056604,0.031091425730354595,0.2829,0.5012,0.0957,0.1202,0.04065801826277139,0.26153846153846155,8419.649640888014,0.2772141166121903,0.14246292527784296
0.0,0.0,0.0,0.1416,0.2695,0.2831,0.3058,0.0,0.0,1931.2365438776615,0.991735743366803,0.8649286211235938
0.08121052631578946,0.09526127653301887,0.0,0.3288,0.4281,0.1688,0.0743,0.0,0.0,2841.44336334854,0.8241438073725205,0.7287865184153564
0.16721052631578945,0.19108748525943398,0.0,0.3154,0.1397,0.2512,0.2937,0.0,0.0,7064.528654221105,0.6766739542870674,0.5984388451732026
0.256859649122807,0.2859297612028302,0.0,0.1779,0.2474,0.263,0.3117,0.0,0.0,7523.613686715187,0.5480631383705097,0.47654535382589613
0.34496491228070175,0.38160266804245285,0.0,0.1852,0.2836,0.2325,0.2987,0.0,0.0,7736.191650401686,0.4794395449535452,0.40805369057288066
0.4358771929824561,0.4761600825471698,0.0,0.4595,0.0656,0.0939,0.381,0.0,0.0,7880.033048579235,0.45189445768977954,0.35426582959559333
0.5279298245614036,0.569576945754717,0.0,0.3721,0.2449,0.0804,0.3026,0.0,0.0,8067.691743473508,0.4119028130816758,0.2883380163307229
0.6221754385964913,0.664973835495283,0.0,0.074,0.4373,0.2798,0.2089,0.0,0.0,8241.975317819732,0.3644551135078624,0.2258812014189682
0.7126842105263159,0.7616690005896226,0.0,0.2006,0.3211,0.3472,0.1311,0.0,0.0,8355.111078742557,0.3235162726553047,0.16772591805806086
0.7991754385964914,0.8540897700471698,0.0,0.4529,0.1795,0.1602,0.2073,0.008433155211331755,0.05,8416.698844354589,0.3038565282773681,0.14824935506092526
0.8469298245614038,0.9007967275943396,0.008433155211331755,0.253,0.2995,0.2619,0.1856,0.022999514212722963,0.13636363636363635,8416.698844354589,0.3038565282773681,0.14824935506092526
0.8469298245614038,0.9007967275943396,0.022999514212722963,0.4029,0.2853,0.1954,0.1165,0.035138146713882316,0.20833333333333334,8416.698844354589,0.3038565282773681,0.14824935506092526
0.8469298245614038,0.9007967275943396,0.035138146713882316,0.3126,0.2163,0.2168,0.2543,0.04540929729178637,0.2692307692307692,8416.698844354589,0.3038565282773681,0.14824935506092526
0.0,0.0,0.0,0.2928,0.2564,0.1161,0.3347,0.0,0.0,1929.0571889311566,0.9749211701193062,0.9023130909885313
0.0832280701754386,0.09323776533018868,0.0,0.1076,0.2937,0.2065,0.3923,0.0,0.0,2464.439326049276,0.7931548455532573,0.7300339174145236
0.17515789473684204,0.18836527122641508,0.0,0.1433,0.2637,0.321,0.2719,0.0,0.0,7067.325956564518,0.6444873058828995,0.6092630776467051
0.2654035087719299,0.2824262971698113,0.0,0.1024,0.2562,0.1345,0.507,0.0,0.0,7541.475203591108,0.5218749510486089,0.4835037020833834
0.35600000000000015,0.3787651090801887,0.0,0.2066,0.2138,0.3786,0.2009,0.0,0.0,7761.949510183113,0.44519579815691795,0.41039771710713324
0.4491403508771932,0.4733037293632075,0.0,0.4085,0.0831,0.1697,0.3386,0.0,0.0,7925.532219247699,0.4068753981026778,0.34374590343437256
0.5365964912280703,0.5679046285377358,0.0,0.3114,0.3507,0.0632,0.2746,0.0,0.0,8014.081413287656,0.3846418009706017,0.2949848090562973
0.6197894736842108,0.6625272700471698,0.0,0.2121,0.4107,0.2879,0.0892,0.0,0.0,8194.475981271284,0.3354943610798111,0.22649187826032396
0.7002982456140353,0.7590448113207547,0.0,0.403,0.134,0.3391,0.1238,0.0,0.0,8353.758778460267,0.27579522442704174,0.15695901100232085
0.7905263157894739,0.8532241303066038,0.0,0.1517,0.3489,0.1146,0.3848,0.005308287645336376,0.036,8424.14191741059,0.24941263786188342,0.1285773063054381
0.846122807017544,0.9113513413915094,0.005308287645336376,0.1213,0.2451,0.3127,0.3209,0.018230482822367354,0.12363636363636364,8424.14191741059,0.24941263786188342,0.1285773063054381
0.846122807017544,0.9113513413915094,0.018230482822367354,0.3199,0.313,0.218,0.1492,0.028998978803226497,0.19666666666666666,8424.14191741059,0.24941263786188342,0.1285773063054381
0.846122807017544,0.9113513413915094,0.028998978803226497,0.4075,0.1417,0.0792,0.3715,0.03811078309472271,0.25846153846153846,8424.14191741059,0.24941263786188342,0.1285773063054381
0.0,0.0,0.0,0.3055,0.344,0.1986,0.1518,0.0,0.0,1945.3862287405518,0.9687027614773432,0.9139767856324987
0.0866140350877193,0.0922825766509434,0.0,0.1516,0.3788,0.2867,0.1828,0.0,0.0,2109.641553693954,0.787016784557286,0.7386950192547259
0.17456140350877192,0.18594523879716982,0.0,0.3243,0.206,0.326,0.1436,0.0,0.0,7029.965515699602,0.6444946433045943,0.6150541535152415
0.2648421052631579,0.2819652859669811,0.0,0.2154,0.0903,0.5086,0.1856,0.0,0.0,7504.636625989476,0.525098721471791,0.4943691686731197
0.34780701754385956,0.37619251179245283,0.0,0.1793,0.3111,0.1799,0.3297,0.0,0.0,7745.589798464472,0.4437233329168202,0.415340166489019
0.43010526315789466,0.4713340212264151,0.0,0.2197,0.2835,0.3559,0.1409,0.0,0.0,7882.682688831358,0.3997674415779308,0.36051656325668713
0.525280701754386,0.564941774764151,0.0,0.2114,0.1365,0.1636,0.4885,0.0,0.0,8017.771314540124,0.3718982960767694,0.3029241358040656
0.6085789473684211,0.659062131485849,0.0,0.1599,0.455,0.2021,0.183,0.0,0.0,8167.4180035242,0.32718302845861663,0.24738584010800502
